date,marketCap,traceName
2015-09-24,142284535812.25,Transportation
2015-10-01,150186730190.08002,Transportation
2015-10-08,149840241254.81,Transportation
2015-10-15,156217591046.53,Transportation
2015-10-22,161879395098.03,Transportation
2015-10-29,162663293232.11,Transportation
2015-11-05,169152931848.66998,Transportation
2015-11-12,171378160208.7,Transportation
2015-11-19,180072272480.68,Transportation
2015-11-26,181163024229.58002,Transportation
2015-12-03,181943308176.08002,Transportation
2015-12-10,181652730503.63,Transportation
2015-12-17,215272191744.18,Transportation
2015-12-24,219176468238.08002,Transportation
2016-01-04,212113981026.93,Transportation
2015-01-05,1125904981799.78,Consumer
2015-01-08,1205468307635.68,Consumer
2015-01-15,1271224260702.47,Consumer
2015-01-22,1330006650459.1501,Consumer
2015-01-29,1189451234811.4,Consumer
2015-02-05,1154398775801.1802,Consumer
2015-02-12,1331597801087.9705,Consumer
2015-02-19,1324867767038.71,Consumer
2015-02-26,1308887023334.55,Consumer
2015-03-05,1299894587218.5203,Consumer
2015-03-12,1221834532518.71,Consumer
2015-03-19,1235969262040.29,Consumer
2015-03-26,1268859708723.79,Consumer
2015-04-02,1341589678890.36,Consumer
2015-04-09,1319103857976.52,Consumer
2015-04-16,1330663911986.1301,Consumer
2015-04-23,1338733754774.1099,Consumer
2015-04-30,1299658917539.3398,Consumer
2015-05-07,1250263158853.4502,Consumer
2015-05-14,1278886645039.07,Consumer
2015-05-21,1248128001363.1401,Consumer
2015-05-28,1223183763538.7002,Consumer
2015-06-04,1219468098766.4897,Consumer
2015-06-11,1238291863611.05,Consumer
2015-06-18,1289697224196.01,Consumer
2015-06-25,1270550824226.13,Consumer
2015-07-02,1273782642094.0398,Consumer
2015-07-09,1230160466972.17,Consumer
2015-07-16,1307499217279.1301,Consumer
2015-07-23,1342971850890.33,Consumer
2015-07-30,1333251523092.6099,Consumer
2015-08-06,1397736101155.2402,Consumer
2015-08-13,1354655912086.5,Consumer
2015-08-20,1347379180789.3699,Consumer
